,attention,meditation,raw_value,timestamp
clip1,0,0,50,2.812999963760376
clip1,0,0,52,2.812999963760376
clip1,0,0,60,2.812999963760376
clip1,0,0,61,2.813999891281128
clip1,0,0,49,2.8320000171661377
clip1,0,0,42,2.8329999446868896
clip1,0,0,55,2.8339998722076416
clip1,0,0,74,2.8339998722076416
clip1,0,0,81,2.8350000381469727
clip1,0,0,70,2.8359999656677246
clip1,0,0,60,2.836999893188477
clip1,0,0,59,2.836999893188477
clip1,0,0,45,2.838000059127808
clip1,0,0,36,2.838000059127808
clip1,0,0,49,2.8420000076293945
clip1,0,0,66,2.8429999351501465
clip1,0,0,66,2.8439998626708984
clip1,0,0,50,2.8439998626708984
clip1,0,0,33,2.8439998626708984
clip1,0,0,16,2.845000028610229
clip1,0,0,5,2.845000028610229
clip1,0,0,-5,2.845999956130981
clip1,0,0,-10,2.845999956130981
clip1,0,0,-20,2.845999956130981
clip1,0,0,-10,2.868000030517578
clip1,0,0,3,2.868000030517578
clip1,0,0,17,2.86899995803833
clip1,0,0,23,2.86899995803833
clip1,0,0,21,2.869999885559082
clip1,0,0,20,2.869999885559082
clip1,0,0,36,2.871000051498413
clip1,0,0,70,2.871000051498413
clip1,0,0,74,2.871999979019165
clip1,0,0,50,2.871999979019165
clip1,0,0,40,2.882999897003174
clip1,0,0,59,2.882999897003174
clip1,0,0,73,2.884000062942505
clip1,0,0,73,2.884999990463257
clip1,0,0,60,2.884999990463257
clip1,0,0,67,2.885999917984009
clip1,0,0,60,2.885999917984009
clip1,0,0,33,2.885999917984009
clip1,0,0,19,2.88700008392334
clip1,0,0,25,2.88700008392334
clip1,0,0,38,2.9089999198913574
clip1,0,0,32,2.9100000858306885
clip1,0,0,21,2.9100000858306885
clip1,0,0,50,2.9110000133514404
clip1,0,0,60,2.9110000133514404
clip1,0,0,22,2.9119999408721924
clip1,0,0,1,2.9119999408721924
clip1,0,0,23,2.9119999408721924
clip1,0,0,64,2.9129998683929443
clip1,0,0,81,2.9129998683929443
clip1,0,0,68,2.9189999103546143
clip1,0,0,39,2.9189999103546143
clip1,0,0,23,2.9189999103546143
clip1,0,0,24,2.9200000762939453
clip1,0,0,32,2.9210000038146973
clip1,0,0,55,2.9210000038146973
clip1,0,0,86,2.9210000038146973
clip1,0,0,98,2.921999931335449
clip1,0,0,86,2.921999931335449
clip1,0,0,73,2.9230000972747803
clip1,0,0,77,2.944000005722046
clip1,0,0,90,2.944999933242798
clip1,0,0,107,2.94599986076355
clip1,0,0,116,2.94599986076355
clip1,0,0,105,2.947000026702881
clip1,0,0,104,2.947000026702881
clip1,0,0,103,2.947999954223633
clip1,0,0,88,2.947999954223633
clip1,0,0,70,2.9489998817443848
clip1,0,0,69,2.9489998817443848
clip1,0,0,85,2.9589998722076416
clip1,0,0,80,2.9600000381469727
clip1,0,0,80,2.9609999656677246
clip1,0,0,88,2.9609999656677246
clip1,0,0,91,2.961999893188477
clip1,0,0,73,2.963000059127808
clip1,0,0,56,2.963000059127808
clip1,0,0,68,2.96399998664856
clip1,0,0,80,2.96399998664856
clip1,0,0,75,2.96399998664856
clip1,0,0,72,2.986000061035156
clip1,0,0,80,2.986000061035156
clip1,0,0,91,2.986999988555908
clip1,0,0,97,2.986999988555908
clip1,0,0,82,2.98799991607666
clip1,0,0,66,2.989000082015991
clip1,0,0,61,2.989000082015991
clip1,0,0,67,2.989000082015991
clip1,0,0,61,2.990000009536743
clip1,0,0,52,2.990000009536743
clip1,0,0,40,3.0199999809265137
clip1,0,0,49,3.0199999809265137
clip1,0,0,61,3.0209999084472656
clip1,0,0,72,3.0220000743865967
clip1,0,0,81,3.0220000743865967
clip1,0,0,85,3.0220000743865967
clip1,0,0,84,3.0230000019073486
clip1,0,0,87,3.0230000019073486
clip1,0,0,84,3.0239999294281006
clip1,0,0,60,3.0239999294281006
clip1,0,0,42,3.0239999294281006
clip1,0,0,22,3.025000095367432
clip1,0,0,10,3.025000095367432
clip1,0,0,17,3.026000022888184
clip1,0,0,32,3.026000022888184
clip1,0,0,38,3.026000022888184
clip1,0,0,44,3.0269999504089355
clip1,0,0,66,3.0269999504089355
clip1,0,0,72,3.0279998779296875
clip1,0,0,57,3.0279998779296875
clip1,0,0,55,3.0369999408721924
clip1,0,0,50,3.0379998683929443
clip1,0,0,33,3.0379998683929443
clip1,0,0,22,3.0390000343322754
clip1,0,0,29,3.0390000343322754
clip1,0,0,48,3.039999961853028
clip1,0,0,50,3.039999961853028
clip1,0,0,48,3.0409998893737797
clip1,0,0,52,3.0409998893737797
clip1,0,0,61,3.0420000553131104
clip1,0,0,52,3.062999963760376
clip1,0,0,44,3.063999891281128
clip1,0,0,59,3.065000057220459
clip1,0,0,67,3.065000057220459
clip1,0,0,55,3.065999984741211
clip1,0,0,41,3.065999984741211
clip1,0,0,39,3.065999984741211
clip1,0,0,42,3.066999912261963
clip1,0,0,40,3.066999912261963
